Genotype,Fieldplot,Replicate,FOV,image_name,index,label,stoma_area,x_center,y_center,width,length,angle,ellipse_area,R2,length_width_ratio,note
Z019E0140,588,2,1,588_leaf2_1,5,588_leaf2_1.tif_5,1068.115234,152.4236928,166.6609147,24.83546997,54.85390213,0.044900405,1069.965542,0.747358863,2.208691931,0
Z019E0140,588,2,1,588_leaf2_1,6,588_leaf2_1.tif_6,806.8847656,116.7154312,390.7287772,22.73978454,45.43839791,0.048428888,811.520018,0.638335491,1.998189466,0
Z019E0140,588,2,1,588_leaf2_1,7,588_leaf2_1.tif_7,770.2636719,397.7866785,494.8917346,19.60752519,50.71402233,3.095687596,780.9814537,-0.45134828,2.586457079,0
Z019E0140,588,2,1,588_leaf2_1,8,588_leaf2_1.tif_8,743.4082031,10.20684,468.2960196,24.75616412,39.76734347,0.233581791,773.2141888,-0.934981664,1.60636128,edge
Z019E0140,588,2,1,588_leaf2_1,9,588_leaf2_1.tif_9,980.2246094,76.50773562,318.0328208,26.69713799,46.81442996,0.061422767,981.5994969,0.850942314,1.753537401,0
Z019E0140,588,2,1,588_leaf2_1,10,588_leaf2_1.tif_10,831.2988281,499.7999555,178.7745753,29.12039274,36.74231128,2.964733096,840.3371848,0.726966434,1.261738178,0
Z019E0140,588,2,1,588_leaf2_1,11,588_leaf2_1.tif_11,662.8417969,15.78182566,388.4042717,17.66876859,48.32302052,0.050323305,670.5794447,0.107933163,2.734939919,edge
Z019E0140,588,2,1,588_leaf2_1,12,588_leaf2_1.tif_12,745.8496094,10.13339738,292.6506367,26.33390075,37.04024275,0.072450587,766.0884242,-0.125084255,1.406561189,edge
Z019E0140,588,2,1,588_leaf2_1,13,588_leaf2_1.tif_13,675.0488281,165.9411625,475.3995217,19.51847809,44.85043602,3.112749458,687.5471757,0.302258568,2.297844935,0
Z019E0140,588,2,1,588_leaf2_1,14,588_leaf2_1.tif_14,897.2167969,270.9943418,399.1913557,23.17027805,49.65853085,0.003736311,903.6806718,0.497624016,2.143199609,0
Z019E0140,588,2,1,588_leaf2_1,15,588_leaf2_1.tif_15,767.8222656,500.0501397,495.877637,22.91020054,44.15727601,3.114441793,794.5496609,-0.438614099,1.927406787,edge
Z019E0140,588,2,1,588_leaf2_1,16,588_leaf2_1.tif_16,970.4589844,20.89603772,159.6766577,26.15211418,47.29776056,0.09722172,971.4876042,0.77474236,1.808563554,0
Z019E0140,588,2,1,588_leaf2_1,17,588_leaf2_1.tif_17,228.2714844,425.6531475,507.9131017,8.485546239,35.60844844,0.041995561,237.3136594,-0.24836688,4.196364905,noise
Z019E0140,588,2,1,588_leaf2_1,18,588_leaf2_1.tif_18,447.9980469,503.4152001,405.4896766,19.27134181,30.54226019,0.196633461,462.2777687,0.022762777,1.584853846,edge
Z019E0140,588,2,1,588_leaf2_1,19,588_leaf2_1.tif_19,1121.826172,153.312266,70.66046478,28.31950013,50.45359721,0.023024217,1122.193116,0.830986395,1.78158502,0
Z019E0140,588,2,1,588_leaf2_1,20,588_leaf2_1.tif_20,902.0996094,481.9046933,311.1766665,23.30363089,49.8196848,0.06568103,911.8312028,0.471336095,2.137850751,0
Z019E0140,588,2,1,588_leaf2_1,21,588_leaf2_1.tif_21,963.1347656,399.664199,78.14028896,26.54880889,46.24559339,3.088324109,964.2847066,0.766914087,1.741908407,0
Z019E0140,588,2,1,588_leaf2_1,22,588_leaf2_1.tif_22,950.9277344,298.2225833,305.422252,24.31236891,49.81189764,0.109916419,951.1527005,0.685756876,2.048829459,0
Z019E0140,588,2,1,588_leaf2_1,23,588_leaf2_1.tif_23,1068.115234,295.3596653,169.9679824,28.82696136,47.15892024,0.054418629,1067.708254,0.778484274,1.635931018,0
Z019E0140,588,2,1,588_leaf2_1,24,588_leaf2_1.tif_24,814.2089844,132.2740287,495.7539578,21.58293723,48.28176483,0.063361693,818.4338163,0.595971294,2.23703402,0
Z019E0140,588,2,1,588_leaf2_1,25,588_leaf2_1.tif_25,855.7128906,46.0758183,67.7034484,22.05798243,49.70629671,0.122027622,861.1267407,0.787149279,2.253438041,0
Z019E0140,588,2,1,588_leaf2_1,26,588_leaf2_1.tif_26,980.2246094,376.1926724,401.9645688,23.90093062,52.3585969,0.06028668,982.8623349,0.707440846,2.190650973,0
Z019E0140,588,2,1,588_leaf2_1,27,588_leaf2_1.tif_27,787.3535156,185.751974,396.0867433,19.84764313,50.62017865,0.113053975,789.0826556,0.755809842,2.550437768,0
Z019E0140,588,2,1,588_leaf2_1,28,588_leaf2_1.tif_28,526.1230469,231.5264756,329.6995691,23.25215147,29.13212059,0.163500576,532.016527,0.739211166,1.252878497,0
Z019E0140,588,2,1,588_leaf2_1,29,588_leaf2_1.tif_29,1026.611328,180.177904,300.15662,22.36838459,58.47672813,0.060986173,1027.324316,0.446470976,2.61425799,0
Z019E0140,588,2,1,588_leaf2_1,30,588_leaf2_1.tif_30,994.8730469,261.1945729,77.54901207,25.52117156,49.72834096,0.063245725,996.7688534,0.866788598,1.948513251,0
Z019E0140,588,2,2,588_leaf2_2,1,588_leaf2_2.tif_1,853.2714844,274.1460553,25.6491161,23.87123607,45.69096258,0.111228815,856.6335834,0.605505678,1.914059349,0
Z019E0140,588,2,2,588_leaf2_2,2,588_leaf2_2.tif_2,855.7128906,360.2792381,336.8449475,24.68039327,44.52104802,3.068034863,862.9931253,0.564672695,1.803903509,0
Z019E0140,588,2,2,588_leaf2_2,3,588_leaf2_2.tif_3,848.3886719,158.2652743,21.01195186,21.04169408,51.6947557,0.054057292,854.3131097,0.761677891,2.456777269,0
Z019E0140,588,2,2,588_leaf2_2,4,588_leaf2_2.tif_4,980.2246094,248.7678777,213.178344,23.68447723,52.76793921,0.003815045,981.575745,0.729380515,2.227954567,0
Z019E0140,588,2,2,588_leaf2_2,5,588_leaf2_2.tif_5,589.5996094,307.2918028,416.9230076,18.5848399,40.58709832,3.139890983,592.429545,0.711199545,2.183882053,0
Z019E0140,588,2,2,588_leaf2_2,6,588_leaf2_2.tif_6,784.9121094,119.8334113,331.7255202,21.7619619,46.09131566,0.044217724,787.783775,0.807428874,2.117976122,0
Z019E0140,588,2,2,588_leaf2_2,7,588_leaf2_2.tif_7,450.4394531,187.7161574,440.7263898,17.58813887,32.82590772,0.02026758,453.4469777,0.696478495,1.86636619,0
Z019E0140,588,2,2,588_leaf2_2,8,588_leaf2_2.tif_8,753.1738281,285.8094687,235.2701707,20.22700678,47.71823019,3.08555394,758.063924,0.597215445,2.359134533,0
Z019E0140,588,2,2,588_leaf2_2,9,588_leaf2_2.tif_9,650.6347656,447.7207699,413.3932761,21.2286454,39.0911157,0.047860033,651.7637918,0.759017888,1.841432412,0
Z019E0140,588,2,2,588_leaf2_2,10,588_leaf2_2.tif_10,242.9199219,508.3318883,338.3433605,19.86048021,16.35197016,0.264129557,255.064321,-0.11185807,0.823342134,edge
Z019E0140,588,2,2,588_leaf2_2,11,588_leaf2_2.tif_11,699.4628906,65.37005734,506.1581272,17.12434697,52.22875407,3.112746498,702.4470063,0.308695272,3.049970557,edge
Z019E0140,588,2,2,588_leaf2_2,12,588_leaf2_2.tif_12,738.5253906,201.0165804,420.5715167,21.14095821,44.45445598,0.053633583,738.1248879,0.719752169,2.102764479,0
Z019E0140,588,2,2,588_leaf2_2,13,588_leaf2_2.tif_13,745.8496094,37.21323305,420.0557266,19.71824055,48.24782187,0.109655848,747.1980913,0.661803865,2.446862424,0
Z019E0140,588,2,2,588_leaf2_2,14,588_leaf2_2.tif_14,721.4355469,221.811768,505.1789294,17.57566334,53.09685841,0.061821121,732.9433897,-0.008294416,3.021044349,0
Z019E0140,588,2,2,588_leaf2_2,15,588_leaf2_2.tif_15,684.8144531,47.32615657,330.5210103,19.04884665,45.87409999,0.067536377,686.319161,0.691755699,2.408235041,0
Z019E0140,588,2,2,588_leaf2_2,16,588_leaf2_2.tif_16,640.8691406,119.8906828,425.526591,18.36125722,44.62476612,0.063914122,643.5291871,0.634419268,2.430376395,0
Z019E0140,588,2,2,588_leaf2_2,17,588_leaf2_2.tif_17,697.0214844,46.20391121,95.18411361,20.93296756,42.58527692,0.061698326,700.1323701,0.780684157,2.034364063,0
Z019E0140,588,2,2,588_leaf2_2,18,588_leaf2_2.tif_18,1021.728516,436.2063994,335.5267179,24.41376035,53.37114315,0.066489132,1023.366187,0.514820469,2.186109078,0
Z019E0140,588,2,2,588_leaf2_2,19,588_leaf2_2.tif_19,670.1660156,184.5304894,56.15043831,23.26957284,36.72871786,3.077852791,671.2496316,0.701390117,1.578401035,0
Z019E0140,588,2,2,588_leaf2_2,20,588_leaf2_2.tif_20,919.1894531,171.31563,214.2677904,22.92145402,51.14361665,0.084851122,920.7113166,0.697129489,2.231255339,0
Z019E0140,588,2,2,588_leaf2_2,21,588_leaf2_2.tif_21,711.6699219,230.1300622,121.284249,22.21578604,41.11230048,3.095940286,717.3371851,0.684847765,1.850589505,0
Z019E0140,588,2,2,588_leaf2_2,22,588_leaf2_2.tif_22,672.6074219,142.7215329,506.6213724,17.65080521,49.30101891,0.036467243,683.4555877,-0.55332834,2.793131436,edge
Z019E0140,588,2,2,588_leaf2_2,23,588_leaf2_2.tif_23,802.0019531,54.7437714,210.5252342,22.2014392,46.18560585,0.05095649,805.3370041,0.811507908,2.080297832,0
Z019E0140,588,2,2,588_leaf2_2,24,588_leaf2_2.tif_24,789.7949219,33.59261284,33.64530413,21.50554969,46.87070121,0.044435824,791.665793,0.714087159,2.179470039,0
Z019E0140,588,2,2,588_leaf2_2,25,588_leaf2_2.tif_25,1102.294922,450.9161376,215.2993262,25.17314597,55.80345217,0.099953691,1103.286851,0.216742367,2.216784991,0
Z019E0140,588,2,2,588_leaf2_2,26,588_leaf2_2.tif_26,650.6347656,264.6772522,437.7716836,20.57087919,40.45246513,3.115269275,653.5634058,0.695174089,1.966491794,0
Z019E0140,588,2,2,588_leaf2_2,27,588_leaf2_2.tif_27,687.2558594,123.9882175,121.3488533,24.00212827,36.49801319,0.340785193,688.0323487,0.78593301,1.520615705,0
Z019E0140,588,2,2,588_leaf2_2,28,588_leaf2_2.tif_28,753.1738281,230.4338209,94.66755889,26.16754059,36.71280556,3.06274168,754.5193152,0.794774356,1.402990298,0
Z019E0140,588,2,2,588_leaf2_2,29,588_leaf2_2.tif_29,994.8730469,406.7778845,50.30143639,22.49585077,56.50385019,0.160710553,998.321319,0.55004037,2.511745422,0
Z019E0140,588,2,2,588_leaf2_2,30,588_leaf2_2.tif_30,867.9199219,487.4904697,53.83596336,21.7115484,51.10532445,0.063467945,871.4587367,0.748475759,2.353831404,0
Z019E0140,588,2,2,588_leaf2_2,31,588_leaf2_2.tif_31,863.0371094,328.0893736,50.89709152,23.46383663,46.92765854,0.034559247,864.8042058,0.699072041,1.999999373,0
Z019E0140,588,2,2,588_leaf2_2,32,588_leaf2_2.tif_32,423.5839844,6.777711977,233.4494142,22.08250805,25.28345971,3.070693331,438.5052325,-0.481405173,1.144954171,edge
Z019E0140,588,2,2,588_leaf2_2,33,588_leaf2_2.tif_33,843.5058594,206.7119275,330.6504263,21.78811861,49.37560231,0.018604748,844.9325061,0.610509456,2.26617099,0
Z019E0140,588,2,2,588_leaf2_2,34,588_leaf2_2.tif_34,899.6582031,364.6106872,214.2090536,23.11909599,49.61968516,0.046770066,900.9791353,0.731245746,2.146264075,0
Z019E0140,588,2,2,588_leaf2_2,35,588_leaf2_2.tif_35,933.8378906,357.9057321,120.3543706,25.06051196,47.5383672,0.008094261,935.6729648,0.758907918,1.896943178,0
Z019E0140,588,2,2,588_leaf2_2,36,588_leaf2_2.tif_36,592.0410156,493.6330847,498.009823,21.3423929,35.6288381,0.02189562,597.2204246,0.838500321,1.66939285,0
Z019E0140,588,2,2,588_leaf2_2,37,588_leaf2_2.tif_37,738.5253906,469.8992425,121.4658434,21.74327273,43.40696782,0.007680011,741.2662791,0.720344246,1.996340125,0
Z019E0140,588,2,2,588_leaf2_2,38,588_leaf2_2.tif_38,545.6542969,150.7058572,97.31765908,20.64363879,33.76135683,0.256617338,547.3889483,0.762241692,1.635436328,0
Z019E0140,588,2,2,588_leaf2_2,39,588_leaf2_2.tif_39,677.4902344,119.9381014,233.5667101,22.72109082,38.25158241,0.086421563,682.6034279,0.752246099,1.683527552,0
Z019E0140,588,2,2,588_leaf2_2,40,588_leaf2_2.tif_40,823.9746094,380.7631614,415.6027734,21.71501624,48.33277335,0.052587302,824.3122534,0.754682832,2.225776523,0
Z019E0140,588,2,2,588_leaf2_2,41,588_leaf2_2.tif_41,670.1660156,479.1358951,434.5421878,19.15185365,44.85779477,0.054669804,674.7433535,0.561789535,2.342216873,0
Z019E0140,588,2,3,588_leaf2_3,1,588_leaf2_3.tif_1,775.1464844,479.0931454,34.51819542,22.44637111,44.25481274,0.04106675,780.1830803,0.796048542,1.971579839,0
Z019E0140,588,2,3,588_leaf2_3,2,588_leaf2_3.tif_2,692.1386719,363.4143024,481.4033255,18.9843298,46.4758929,0.009131203,692.9675425,0.711739514,2.448118706,0
Z019E0140,588,2,3,588_leaf2_3,3,588_leaf2_3.tif_3,731.2011719,24.10569429,381.7845272,20.40727625,45.79408283,3.089634994,733.9801083,0.736591758,2.244007592,0
Z019E0140,588,2,3,588_leaf2_3,4,588_leaf2_3.tif_4,780.0292969,320.2199196,285.1748738,21.3650085,47.08501227,0.018830383,790.0883159,0.531952559,2.20383775,0
Z019E0140,588,2,3,588_leaf2_3,5,588_leaf2_3.tif_5,767.8222656,312.6796485,32.32357012,20.37243859,48.26601045,0.052900994,772.2791347,0.652401689,2.369181786,0
Z019E0140,588,2,3,588_leaf2_3,6,588_leaf2_3.tif_6,904.5410156,227.0030428,31.67776423,22.75668381,50.61764065,0.062730601,904.6920103,0.744399728,2.224297753,0
Z019E0140,588,2,3,588_leaf2_3,7,588_leaf2_3.tif_7,870.3613281,265.9096833,480.0543333,22.9274966,48.4074783,0.061567612,871.6838074,0.557199367,2.111328557,0
Z019E0140,588,2,3,588_leaf2_3,8,588_leaf2_3.tif_8,701.9042969,374.8634708,269.3578495,23.11987446,38.76813484,0.070217364,703.9636917,0.824642609,1.676831547,0
Z019E0140,588,2,3,588_leaf2_3,9,588_leaf2_3.tif_9,455.3222656,8.209122209,460.1201023,19.62081496,30.69439795,3.022344818,473.005339,-0.381267583,1.56437936,edge
Z019E0140,588,2,3,588_leaf2_3,10,588_leaf2_3.tif_10,697.0214844,140.0312838,458.5124977,21.8576424,40.73728572,0.042698336,699.3350365,0.787169594,1.86375479,0
Z019E0140,588,2,3,588_leaf2_3,11,588_leaf2_3.tif_11,916.7480469,177.7718178,380.7311855,21.06576604,55.46918644,0.063199451,917.7384639,0.483880064,2.633143572,0
Z019E0140,588,2,3,588_leaf2_3,12,588_leaf2_3.tif_12,679.9316406,360.7642789,108.9849662,20.11910089,43.12111644,0.03394025,681.3785323,0.766688587,2.14329242,0
Z019E0140,588,2,3,588_leaf2_3,13,588_leaf2_3.tif_13,694.5800781,423.5491882,484.5752522,21.60360757,41.00304122,0.074863803,695.7163837,0.754498538,1.897971952,0
Z019E0140,588,2,3,588_leaf2_3,14,588_leaf2_3.tif_14,872.8027344,279.8019098,185.4148978,21.65161755,51.47167225,0.039441475,875.2830267,0.664318263,2.377266831,0
Z019E0140,588,2,3,588_leaf2_3,15,588_leaf2_3.tif_15,765.3808594,182.0248558,187.9193545,20.32791018,48.02435137,0.103093623,766.7329412,0.815188051,2.36248345,0
Z019E0140,588,2,3,588_leaf2_3,16,588_leaf2_3.tif_16,616.4550781,115.8296392,31.26283084,21.6082655,36.98977046,0.099335792,627.7567988,0.229968814,1.711834319,0
Z019E0140,588,2,3,588_leaf2_3,17,588_leaf2_3.tif_17,863.0371094,397.9749999,385.2887112,19.86308474,55.56609503,0.088360996,866.8549911,0.633535355,2.797455469,0
Z019E0140,588,2,3,588_leaf2_3,18,588_leaf2_3.tif_18,245.3613281,506.8761409,491.2705368,17.53930201,18.64074084,2.796348039,256.7824607,-0.035067353,1.062798328,edge
Z019E0140,588,2,3,588_leaf2_3,19,588_leaf2_3.tif_19,584.7167969,199.2464759,87.81970831,19.00090323,39.51189202,0.098779047,589.6468104,0.626277672,2.07947441,0
Z019E0140,588,2,3,588_leaf2_3,20,588_leaf2_3.tif_20,672.6074219,96.90208847,377.9199791,17.6058278,49.87218492,0.007829931,689.611867,-1.740432153,2.83270889,0
Z019E0140,588,2,3,588_leaf2_3,21,588_leaf2_3.tif_21,186.7675781,215.0189468,402.1404576,13.01178766,18.43276844,2.640775648,188.3724629,0.774701912,1.416620754,noise
Z019E0140,588,2,3,588_leaf2_3,22,588_leaf2_3.tif_22,155.0292969,508.9754818,129.7317296,14.94310586,14.14998614,2.581790655,166.0683111,-0.194688634,0.946924037,edge
Z019E0140,588,2,3,588_leaf2_3,23,588_leaf2_3.tif_23,665.2832031,21.09388775,183.1531301,19.94630768,42.66612149,0.123177686,668.3986451,0.665032777,2.139048599,0
Z019E0140,588,2,3,588_leaf2_3,24,588_leaf2_3.tif_24,794.6777344,18.04069458,277.986789,20.6081403,49.67602168,0.068240829,804.0359948,0.586151767,2.410504828,0
Z019E0140,588,2,3,588_leaf2_3,25,588_leaf2_3.tif_25,653.0761719,434.592512,126.8149543,19.0707096,44.06585993,0.100060013,660.0228694,0.552059788,2.310656544,0
Z019E0140,588,2,3,588_leaf2_3,26,588_leaf2_3.tif_26,897.2167969,381.3641144,189.0619957,22.86773881,49.94536482,0.09535148,897.0327399,0.725681697,2.184097222,0
Z019E0140,588,2,3,588_leaf2_3,27,588_leaf2_3.tif_27,699.4628906,455.7219649,292.5973565,18.90862254,47.284635,0.09285345,702.2145352,0.703022289,2.500691676,0
Z019E0140,588,2,3,588_leaf2_3,28,588_leaf2_3.tif_28,911.8652344,50.21968233,11.23062711,22.45000139,51.86159363,0.093900495,914.4334653,0.720008664,2.310093115,0
Z019E0140,588,2,3,588_leaf2_3,29,588_leaf2_3.tif_29,721.4355469,293.2931482,380.6775681,18.56659753,49.52193801,0.082532455,722.137398,0.696052701,2.667259735,0
Z019E0140,588,2,3,588_leaf2_3,30,588_leaf2_3.tif_30,928.9550781,127.2348009,280.3676953,22.65604687,52.30747941,0.06131946,930.7602094,0.734414871,2.308764618,0
Z019E0140,588,2,3,588_leaf2_3,31,588_leaf2_3.tif_31,706.7871094,157.2940247,12.15691154,20.34498696,44.39767562,3.139733762,709.4267023,0.770688355,2.182241538,0
Z019E0140,588,2,3,588_leaf2_3,32,588_leaf2_3.tif_32,823.9746094,284.0167315,110.5511827,21.89878771,48.12043935,0.092068637,827.6363158,0.774175311,2.197401975,0
Z019E0140,588,2,3,588_leaf2_3,33,588_leaf2_3.tif_33,670.1660156,493.1070456,388.1049719,20.55501429,41.558069,0.029167183,670.9080831,0.825515023,2.021797135,0
Z019E0140,588,2,3,588_leaf2_3,34,588_leaf2_3.tif_34,780.0292969,212.0444067,284.8426631,18.7714594,53.04354006,0.01363685,782.0246103,0.539515879,2.825754723,0
Z019E0140,588,2,3,588_leaf2_3,35,588_leaf2_3.tif_35,887.4511719,471.2340273,196.9863561,22.22840048,50.96432245,0.109999182,889.7425267,0.518082649,2.292757074,0
Z019E0140,588,2,3,588_leaf2_3,36,588_leaf2_3.tif_36,780.0292969,71.50256759,456.5845998,21.76706946,45.76018774,3.050666768,782.3077671,0.754519453,2.102266813,0
Z019E0140,588,2,3,588_leaf2_3,37,588_leaf2_3.tif_37,792.2363281,179.8076414,480.1150867,22.30103195,45.4807012,0.020479309,796.6031016,0.706490978,2.039398953,0
Z019E0140,588,2,3,588_leaf2_3,38,588_leaf2_3.tif_38,921.6308594,33.80425669,88.73439545,22.54502279,52.0662268,0.142184244,921.9272798,0.496001778,2.309433318,0
Z019E0140,588,2,3,588_leaf2_3,39,588_leaf2_3.tif_39,914.3066406,391.7909593,31.98707137,23.01156221,50.57043584,0.03017916,913.9715579,0.737018903,2.197609853,0
Z019E0140,588,2,3,588_leaf2_3,40,588_leaf2_3.tif_40,797.1191406,120.3265826,92.79874647,21.27974879,47.85086606,0.052824371,799.7351428,0.707080396,2.248657469,0
Z019E0140,588,2,3,588_leaf2_3,41,588_leaf2_3.tif_41,804.4433594,104.2936051,186.6770825,21.71279866,47.22852921,0.027628418,805.3971853,0.716455953,2.175147016,0
Z019E0140,588,2,3,588_leaf2_3,42,588_leaf2_3.tif_42,714.1113281,179.6449685,112.7510576,21.05997629,43.3192656,0.136460952,716.52087,0.692444793,2.056947501,0
Z019E0140,588,2,3,588_leaf2_3,43,588_leaf2_3.tif_43,697.0214844,97.42467296,478.4795533,22.17059318,40.16358033,0.10068348,699.3581087,0.817560376,1.811569948,0
Z019E0140,588,2,4,588_leaf2_4,1,588_leaf2_4.tif_1,638.4277344,374.8640424,112.7568631,20.95428719,38.84565516,0.075630197,639.3007645,0.739952383,1.853828518,0
Z019E0140,588,2,4,588_leaf2_4,2,588_leaf2_4.tif_2,643.3105469,170.3049139,177.1619071,19.81666283,41.45422253,0.069937971,645.1923002,0.751051001,2.09188716,0
Z019E0140,588,2,4,588_leaf2_4,3,588_leaf2_4.tif_3,704.3457031,407.2657962,23.44880093,21.85527981,41.11846695,0.030323762,705.8024582,0.748039724,1.881397415,0
Z019E0140,588,2,4,588_leaf2_4,4,588_leaf2_4.tif_4,611.5722656,253.3183263,502.1097764,20.1907228,38.58363162,0.001572888,611.8498392,0.774659313,1.910958414,0
Z019E0140,588,2,4,588_leaf2_4,5,588_leaf2_4.tif_5,643.3105469,263.0239687,409.4549512,19.86817411,41.59713426,0.074351572,649.099464,0.379836704,2.09365662,0
Z019E0140,588,2,4,588_leaf2_4,6,588_leaf2_4.tif_6,797.1191406,170.443769,265.0472881,19.83541674,51.25175852,0.019237013,798.4357643,0.615012015,2.583850855,0
Z019E0140,588,2,4,588_leaf2_4,7,588_leaf2_4.tif_7,772.7050781,495.205476,45.23794345,23.26967367,42.36965689,0.096969324,774.3461107,0.858777933,1.820810102,0
Z019E0140,588,2,4,588_leaf2_4,8,588_leaf2_4.tif_8,443.1152344,504.2803646,412.089774,20.04974177,29.76503032,0.053558033,468.7108363,-0.976908449,1.484559286,edge
Z019E0140,588,2,4,588_leaf2_4,9,588_leaf2_4.tif_9,750.7324219,134.6242808,392.2902805,20.06235866,47.83138138,0.04718786,753.6761897,0.737673401,2.384135494,0
Z019E0140,588,2,4,588_leaf2_4,10,588_leaf2_4.tif_10,645.7519531,376.2790694,334.6505609,18.96477956,43.50840878,0.040990962,648.0535302,0.733036878,2.294168969,0
Z019E0140,588,2,4,588_leaf2_4,11,588_leaf2_4.tif_11,650.6347656,96.45323129,267.6694981,18.94003215,43.91068139,0.023415981,653.1918686,0.700052946,2.318405852,0
Z019E0140,588,2,4,588_leaf2_4,12,588_leaf2_4.tif_12,926.5136719,364.029112,39.28903157,23.79622677,49.96998125,0.125168339,933.9146044,0.718651084,2.099911962,0
Z019E0140,588,2,4,588_leaf2_4,13,588_leaf2_4.tif_13,723.8769531,366.3385129,149.6247463,19.92780879,46.76202558,3.127243153,731.8848272,0.63277225,2.346571371,0
Z019E0140,588,2,4,588_leaf2_4,14,588_leaf2_4.tif_14,792.2363281,21.66370804,18.64917533,20.842402,48.62219685,0.145844014,795.9251479,0.767250773,2.332849968,0
Z019E0140,588,2,4,588_leaf2_4,15,588_leaf2_4.tif_15,875.2441406,182.4824117,480.3315723,24.48736231,45.54556974,3.131603085,875.9473994,0.792831856,1.859962259,0
Z019E0140,588,2,4,588_leaf2_4,16,588_leaf2_4.tif_16,760.4980469,360.6644164,501.772762,21.74965305,44.78549806,0.033778486,765.0320385,0.75841111,2.059136206,0
Z019E0140,588,2,4,588_leaf2_4,17,588_leaf2_4.tif_17,528.5644531,225.4637308,162.9470622,18.99916812,35.67960178,3.133408237,532.4078688,0.5711833,1.877956001,0
Z019E0140,588,2,4,588_leaf2_4,18,588_leaf2_4.tif_18,755.6152344,284.0261507,94.03402169,20.58660598,46.87100888,0.028197794,757.8424625,0.733058634,2.276772039,0
Z019E0140,588,2,4,588_leaf2_4,19,588_leaf2_4.tif_19,179.4433594,508.0794319,338.0462671,17.59943661,13.53141114,3.109125693,187.0388126,0.274613607,0.76885479,edge
Z019E0140,588,2,4,588_leaf2_4,20,588_leaf2_4.tif_20,802.0019531,195.0413509,31.20277338,22.47707298,45.46155015,0.132727944,802.5532862,0.75661691,2.0225743,0
Z019E0140,588,2,4,588_leaf2_4,21,588_leaf2_4.tif_21,281.9824219,506.4754841,104.4873871,18.43929266,20.34807179,0.473249395,294.6845724,-0.137555665,1.103516939,edge
Z019E0140,588,2,4,588_leaf2_4,22,588_leaf2_4.tif_22,758.0566406,385.9748278,187.0343496,20.37853346,47.47280943,0.002840617,759.8147885,0.726956699,2.329549844,0
Z019E0140,588,2,4,588_leaf2_4,23,588_leaf2_4.tif_23,399.1699219,163.1189639,86.96108359,17.93270568,28.61924426,0.066794262,403.0824256,0.78616902,1.595924495,noise
Z019E0140,588,2,4,588_leaf2_4,24,588_leaf2_4.tif_24,794.6777344,201.2979331,391.623755,22.1201115,45.87315376,0.014203817,796.9586557,0.8305205,2.073821091,0
Z019E0140,588,2,4,588_leaf2_4,25,588_leaf2_4.tif_25,277.0996094,5.278571565,76.5443074,18.61495544,19.40305842,1.722192164,283.6756598,0.121932319,1.042337087,edge
Z019E0140,588,2,4,588_leaf2_4,26,588_leaf2_4.tif_26,745.8496094,251.6477871,267.2608624,19.97259725,47.68376058,0.044084294,747.9885063,0.538765707,2.387459177,0
Z019E0140,588,2,4,588_leaf2_4,27,588_leaf2_4.tif_27,758.0566406,447.6572693,101.6094319,22.25818035,43.61547212,3.135717161,762.4653573,0.663691091,1.959525506,0
Z019E0140,588,2,4,588_leaf2_4,28,588_leaf2_4.tif_28,728.7597656,276.2268212,36.25480485,19.95959991,46.52930994,0.038665256,729.404309,0.673798079,2.33117448,0
Z019E0140,588,2,4,588_leaf2_4,29,588_leaf2_4.tif_29,767.8222656,309.5862117,484.2462674,21.82394832,45.01348465,3.068938729,771.5531354,0.748506063,2.062572912,0
Z019E0140,588,2,4,588_leaf2_4,30,588_leaf2_4.tif_30,794.6777344,326.9039325,409.708418,18.92866409,53.66787316,0.023886789,797.8554763,0.639510569,2.835269986,0
Z019E0140,588,2,4,588_leaf2_4,31,588_leaf2_4.tif_31,811.7675781,481.4839275,504.8788674,21.76943384,47.70082789,0.08385083,815.5731741,0.740298523,2.191183668,edge
Z019E0140,588,2,4,588_leaf2_4,32,588_leaf2_4.tif_32,784.9121094,113.6176036,23.6257189,25.53014888,39.26547276,0.050228812,787.3250321,0.764287399,1.538004065,0
Z019E0140,588,2,4,588_leaf2_4,33,588_leaf2_4.tif_33,709.2285156,151.5730002,327.6848666,18.71769425,48.56540473,0.03879241,713.9523749,0.708677723,2.594625389,0
Z019E0140,588,2,4,588_leaf2_4,34,588_leaf2_4.tif_34,589.5996094,46.1178624,326.9908367,18.59355862,40.71245542,0.079432617,594.5381053,0.490220625,2.189599971,0
Z019E0140,588,2,4,588_leaf2_4,35,588_leaf2_4.tif_35,701.9042969,99.99031641,175.1462733,19.86484279,45.0409385,0.002120225,702.7202118,0.762617205,2.267369491,0
Z019E0140,588,2,4,588_leaf2_4,36,588_leaf2_4.tif_36,755.6152344,91.70902235,477.5719647,21.55819787,44.63202869,0.057757178,755.6992003,0.691620117,2.070304251,0
Z019E0140,588,2,4,588_leaf2_4,37,588_leaf2_4.tif_37,648.1933594,474.6355974,190.2212446,19.67202663,42.20541842,0.180417786,652.089482,0.688304299,2.145453501,0
Z019E0140,588,2,4,588_leaf2_4,38,588_leaf2_4.tif_38,826.4160156,322.4267028,270.0923213,20.01721232,52.81724951,0.116948062,830.3654265,0.663251014,2.638591662,0
